id,neighbourhood,latitude,longitude,room_type,price,days_occupied_in_2019,minimum_nights,number_of_reviews,availability_2020
17771762,Brooklyn,40.68643,-73.91465,Private room,50,35,1,3,339
22218658,Brooklyn,40.69318,-73.95418,Private room,70,36,1,31,349
16556211,Brooklyn,40.64863,-73.94948,Private room,80,38,1,30,340
16556049,Brooklyn,40.64638,-73.95065,Private room,90,38,1,30,340
27682933,Brooklyn,40.65625,-73.9218,Private room,80,40,1,97,357
11009529,Brooklyn,40.67824,-73.97106,Private room,65,42,1,276,252
23078769,Brooklyn,40.6726,-73.93371,Private room,70,43,1,60,143
22885310,Brooklyn,40.67346,-73.93295,Private room,60,44,1,61,62
7034953,Brooklyn,40.6688,-73.97865,Private room,139,45,1,184,0
14826817,Brooklyn,40.64088,-73.96306,Private room,120,45,1,103,329
29060392,Brooklyn,40.70229,-73.92223,Private room,85,47,1,55,279
14464699,Brooklyn,40.69972,-73.93192,Private room,110,48,1,245,71
21732716,Brooklyn,40.6602,-73.98244,Private room,42,48,1,113,334
23106220,Brooklyn,40.68928,-73.95541,Private room,70,49,1,73,310
19696119,Brooklyn,40.69807,-73.9335,Private room,115,49,1,76,345
5934255,Brooklyn,40.71604,-73.9589,Private room,132,55,1,153,296
16414081,Brooklyn,40.69055,-73.95394,Private room,58,56,1,16,1
29307957,Brooklyn,40.67516,-73.95416,Private room,90,57,1,14,0
1335550,Brooklyn,40.68243,-73.95167,Private room,50,57,1,91,327
13771885,Brooklyn,40.62971,-73.93336,Private room,45,57,1,9,338
20650685,Brooklyn,40.68919,-73.9335,Private room,75,57,1,1,365
19056160,Brooklyn,40.70733,-73.92527,Private room,58,57,1,23,365
8327302,Brooklyn,40.65309,-73.95523,Private room,62,59,1,79,148
15356673,Brooklyn,40.71727,-73.95753,Private room,110,59,1,123,285
8210379,Brooklyn,40.678,-73.97118,Private room,60,59,1,227,297
24208472,Brooklyn,40.68915,-73.95623,Private room,50,61,1,88,311
4282178,Brooklyn,40.69724,-73.94914,Private room,53,72,1,380,215
2825322,Brooklyn,40.68191,-73.95136,Private room,50,81,1,85,317
15704180,Brooklyn,40.71623,-73.95777,Private room,350,82,1,23,252
1291490,Brooklyn,40.68322,-73.95085,Private room,60,83,1,163,305
14373756,Brooklyn,40.69903,-73.93021,Private room,85,84,1,222,274
24805348,Brooklyn,40.70896,-73.94754,Private room,157,85,1,6,247
8173559,Brooklyn,40.64355,-74.01908,Private room,70,85,1,17,279
13023771,Brooklyn,40.65719,-73.95245,Private room,100,87,1,15,308
12022098,Brooklyn,40.66801,-73.98773,Private room,89,88,1,112,58
6796530,Brooklyn,40.67928,-73.98254,Private room,98,91,1,264,230
12225838,Brooklyn,40.71394,-73.94995,Private room,88,91,1,208,342
10605445,Brooklyn,40.67897,-73.9709,Private room,70,92,1,269,321
30353698,Brooklyn,40.606,-73.96044,Private room,55,96,1,1,148
8472069,Brooklyn,40.71032,-73.9517,Private room,80,100,1,243,258
28221182,Brooklyn,40.70285,-73.91934,Private room,94,103,1,26,259
19227138,Brooklyn,40.68178,-73.91287,Private room,55,107,1,132,237
8704528,Brooklyn,40.67807,-74.01397,Private room,50,108,1,204,0
17638709,Brooklyn,40.66713,-73.98155,Private room,60,108,1,106,149
18271718,Brooklyn,40.70596,-73.92182,Private room,60,112,1,108,64
19923041,Brooklyn,40.67014,-73.99276,Private room,79,115,1,106,0
2994659,Brooklyn,40.62019,-73.99624,Private room,43,116,1,146,248
28680995,Brooklyn,40.62908,-73.92265,Private room,40,116,1,42,339
22530070,Brooklyn,40.58195,-73.95789,Private room,30,118,1,94,0
16193259,Brooklyn,40.64052,-74.01539,Private room,46,119,1,13,259
817113,Brooklyn,40.67309,-73.94799,Private room,109,121,1,78,354
26332143,Brooklyn,40.63562,-74.0318,Private room,55,123,1,4,37
4514042,Brooklyn,40.69213,-73.92371,Private room,80,124,1,7,301
22971238,Brooklyn,40.58012,-73.95896,Private room,35,127,1,91,251
8033609,Brooklyn,40.67872,-73.98286,Private room,119,128,1,177,84
19227365,Brooklyn,40.6829,-73.91295,Private room,55,128,1,145,242
3286369,Brooklyn,40.67517,-73.89814,Private room,135,129,1,190,228
17711806,Brooklyn,40.6778,-73.9135,Private room,65,132,1,173,0
1267945,Brooklyn,40.68201,-73.95012,Private room,55,132,1,139,328
14161086,Brooklyn,40.68403,-73.94979,Private room,40,140,1,115,317
15166520,Brooklyn,40.65306,-74.0039,Private room,60,145,1,34,218
14126853,Brooklyn,40.68798,-73.90677,Private room,80,146,1,2,126
22516600,Brooklyn,40.6905,-73.93312,Private room,50,153,1,20,344
15788050,Brooklyn,40.69413,-73.94481,Private room,49,157,1,153,0
15782300,Brooklyn,40.694,-73.94675,Private room,54,159,1,169,0
1761940,Brooklyn,40.6589,-73.99753,Private room,40,164,1,28,293
8880999,Brooklyn,40.69883,-73.93364,Private room,90,169,1,289,286
16612424,Brooklyn,40.68554,-73.94478,Private room,30,172,1,15,338
14092236,Brooklyn,40.67112,-73.93368,Private room,65,180,1,169,1
14092217,Brooklyn,40.67059,-73.9337,Private room,60,180,1,168,178
20948411,Brooklyn,40.67344,-73.96273,Private room,60,183,1,13,114
10267242,Brooklyn,40.6081,-73.97541,Private room,149,185,1,27,168
10160215,Brooklyn,40.60755,-73.9741,Private room,79,185,1,23,178
27098774,Brooklyn,40.63528,-74.00734,Private room,60,187,1,7,148
13841569,Brooklyn,40.57476,-74.00101,Private room,85,188,1,55,180
24380012,Brooklyn,40.61167,-73.95803,Private room,40,190,1,4,76
17224372,Brooklyn,40.63992,-74.0076,Private room,28,190,1,31,78
18037392,Brooklyn,40.67158,-73.97472,Private room,159,190,1,94,164
30155444,Brooklyn,40.66093,-73.93893,Private room,69,190,1,39,166
30509230,Brooklyn,40.68992,-73.92594,Private room,70,191,1,1,0
28165121,Brooklyn,40.65131,-73.96307,Private room,70,192,1,48,76
30247719,Brooklyn,40.66199,-73.94135,Private room,70,192,1,20,167
13139462,Brooklyn,40.64302,-73.95022,Private room,100,192,1,30,323
16363498,Brooklyn,40.71451,-73.93959,Private room,120,193,1,7,64
21568187,Brooklyn,40.68741,-73.91138,Private room,51,193,1,24,161
22047750,Brooklyn,40.66269,-73.8825,Private room,75,193,1,61,172
21107481,Brooklyn,40.68949,-73.90987,Private room,60,194,1,74,148
28919421,Brooklyn,40.63371,-74.00717,Private room,60,195,1,12,178
27850382,Brooklyn,40.63334,-74.01784,Private room,65,196,1,57,159
25048250,Brooklyn,40.67757,-73.97017,Private room,75,196,1,58,172
25236786,Brooklyn,40.63404,-74.0072,Private room,60,196,1,28,173
20641534,Brooklyn,40.70011,-73.92241,Private room,100,198,1,161,108
26569512,Brooklyn,40.67963,-73.90816,Private room,55,199,1,19,40
3911632,Brooklyn,40.64487,-73.97895,Private room,65,199,1,79,165
20082404,Brooklyn,40.65814,-73.98495,Private room,65,199,1,50,166
23465208,Brooklyn,40.68048,-73.90787,Private room,43,199,1,41,172
7733896,Brooklyn,40.68242,-73.95016,Private room,220,200,1,96,0
26476892,Brooklyn,40.64834,-73.95161,Private room,50,200,1,46,126
15720498,Brooklyn,40.63725,-73.97345,Private room,111,200,1,92,168
23633175,Brooklyn,40.67923,-74.00651,Private room,65,200,1,19,178
22998663,Brooklyn,40.66621,-73.99256,Private room,169,201,1,2,161
7348959,Brooklyn,40.67618,-73.98122,Private room,58,202,1,237,0
4103970,Brooklyn,40.72122,-73.94121,Private room,100,202,1,48,348
30275273,Brooklyn,40.68824,-73.95047,Private room,34,203,1,3,0
21266730,Brooklyn,40.67954,-73.90788,Private room,55,203,1,53,42
21149773,Brooklyn,40.69848,-73.93749,Private room,60,204,1,72,39
27584957,Brooklyn,40.65068,-73.91811,Private room,75,204,1,2,162
4192400,Brooklyn,40.69233,-73.90579,Private room,72,205,1,387,0
17652158,Brooklyn,40.7087,-73.9671,Private room,80,205,1,77,151
27585912,Brooklyn,40.65181,-73.91672,Private room,65,205,1,4,162
19532907,Brooklyn,40.6695,-73.92226,Private room,60,206,1,81,19
28604793,Brooklyn,40.65012,-74.00603,Private room,43,207,1,31,177
21740615,Brooklyn,40.63853,-74.01628,Private room,53,207,1,24,250
19670458,Brooklyn,40.66933,-73.92162,Private room,47,208,1,100,56
30062749,Brooklyn,40.71258,-73.96355,Private room,61,208,1,51,120
3207986,Brooklyn,40.68558,-73.9903,Private room,105,208,1,93,127
18970683,Brooklyn,40.68756,-73.91326,Private room,50,208,1,34,168
24715620,Brooklyn,40.64193,-74.01483,Private room,43,208,1,16,248
4530154,Brooklyn,40.66388,-73.9905,Private room,69,209,1,125,159
21739264,Brooklyn,40.63929,-73.9718,Private room,67,209,1,35,164
19653866,Brooklyn,40.66964,-73.9216,Private room,50,210,1,86,22
12814685,Brooklyn,40.68389,-73.96026,Private room,89,211,1,26,80
19532027,Brooklyn,40.67108,-73.92308,Private room,50,213,1,111,0
13618453,Brooklyn,40.67667,-73.94826,Private room,125,214,1,62,0
17225037,Brooklyn,40.63929,-74.00669,Private room,28,216,1,36,39
30246807,Brooklyn,40.66225,-73.94126,Private room,74,217,1,40,171
7678743,Brooklyn,40.67894,-74.0128,Private room,64,219,1,146,0
29657375,Brooklyn,40.71304,-73.96238,Private room,125,220,1,81,99
18086664,Brooklyn,40.67358,-73.93502,Private room,57,221,1,38,84
1865336,Brooklyn,40.71338,-73.96833,Private room,88,221,1,246,151
19604123,Brooklyn,40.6696,-73.92414,Private room,60,224,1,78,40
16226427,Brooklyn,40.70089,-73.94997,Private room,55,225,1,8,125
19670522,Brooklyn,40.66886,-73.92333,Private room,60,227,1,87,53
26693195,Brooklyn,40.68764,-73.91445,Private room,65,228,1,86,3
29902956,Brooklyn,40.58723,-73.94305,Private room,59,229,1,23,0
812467,Brooklyn,40.63547,-73.97417,Private room,49,230,1,71,161
15144127,Brooklyn,40.64487,-74.00893,Private room,50,231,1,49,0
19696674,Brooklyn,40.67408,-73.96364,Private room,60,236,1,147,61
27407457,Brooklyn,40.68221,-73.94487,Private room,61,238,1,5,365
21741118,Brooklyn,40.64136,-74.01709,Private room,55,242,1,17,171
28312266,Brooklyn,40.57973,-73.95799,Private room,65,242,1,43,175
26352984,Brooklyn,40.67508,-73.91788,Private room,99,247,1,22,93
29269102,Brooklyn,40.65105,-73.93034,Private room,47,250,1,14,67
26775656,Brooklyn,40.69808,-73.92417,Private room,47,250,1,27,152
28833210,Brooklyn,40.63867,-74.00681,Private room,29,256,1,12,57
19212489,Brooklyn,40.69485,-73.93794,Private room,87,259,1,163,50
5058683,Brooklyn,40.71301,-73.95374,Private room,96,261,1,191,10
13959100,Brooklyn,40.62297,-73.93849,Private room,57,261,1,7,313
27827834,Brooklyn,40.6898,-73.92588,Private room,65,263,1,27,0
15131952,Brooklyn,40.68342,-73.90993,Private room,80,269,1,21,81
13039122,Brooklyn,40.69499,-73.9283,Private room,45,270,1,269,63
5364134,Brooklyn,40.66305,-73.9886,Private room,69,273,1,218,0
15816930,Brooklyn,40.68844,-73.90531,Private room,49,273,1,93,88
30048716,Brooklyn,40.69233,-73.94366,Private room,70,275,1,1,0
30531953,Brooklyn,40.72132,-73.95463,Private room,295,275,1,2,89
28467973,Brooklyn,40.67596,-73.93201,Private room,85,275,1,19,168
27987152,Brooklyn,40.65562,-73.93952,Private room,59,275,1,7,180
18493375,Brooklyn,40.70506,-73.93122,Private room,63,275,1,9,359
28917395,Brooklyn,40.59055,-73.9464,Private room,39,275,1,2,365
7429161,Brooklyn,40.64213,-73.95298,Private room,180,276,1,22,89
4830799,Brooklyn,40.67627,-74.00625,Private room,95,276,1,63,89
8651132,Brooklyn,40.677,-73.92363,Private room,40,277,1,23,85
25425106,Brooklyn,40.67229,-73.92729,Private room,100,278,1,3,73
14370793,Brooklyn,40.66216,-73.94299,Private room,125,278,1,2,90
30293266,Brooklyn,40.67727,-73.90663,Private room,48,278,1,95,250
29129018,Brooklyn,40.70964,-73.95969,Private room,60,279,1,85,2
22067499,Brooklyn,40.71816,-73.95031,Private room,47,280,1,32,0
20667572,Brooklyn,40.701,-73.91986,Private room,69,280,1,102,86
30246118,Brooklyn,40.66166,-73.94084,Private room,70,280,1,36,132
25857843,Brooklyn,40.57941,-73.975,Private room,75,281,1,15,33
21356378,Brooklyn,40.68809,-73.90641,Private room,36,282,1,13,41
24820955,Brooklyn,40.69401,-73.95692,Private room,70,282,1,22,64
25053445,Brooklyn,40.69915,-73.9962,Private room,145,282,1,32,81
29412375,Brooklyn,40.68303,-73.95988,Private room,139,282,1,1,83
1121502,Brooklyn,40.68316,-73.93906,Private room,60,282,1,66,130
30293282,Brooklyn,40.67627,-73.90795,Private room,48,282,1,92,236
29831517,Brooklyn,40.64403,-73.88908,Private room,60,283,1,99,0
25794631,Brooklyn,40.69433,-73.9559,Private room,70,283,1,3,64
18120946,Brooklyn,40.6919,-73.94487,Private room,125,283,1,71,74
30294144,Brooklyn,40.67612,-73.90813,Private room,48,283,1,62,254
22125701,Brooklyn,40.68642,-73.92457,Private room,50,284,1,58,64
28526676,Brooklyn,40.64465,-73.99078,Private room,40,284,1,66,70
21561860,Brooklyn,40.67929,-73.8847,Private room,89,284,1,24,89
21837063,Brooklyn,40.6416,-73.96905,Private room,105,284,1,90,115
25776914,Brooklyn,40.64795,-73.89337,Private room,25,284,1,59,156
27902950,Brooklyn,40.63516,-74.00078,Private room,54,285,1,85,1
19694951,Brooklyn,40.686,-73.94133,Private room,50,285,1,14,66
1056185,Brooklyn,40.64851,-73.94667,Private room,60,285,1,377,120
24194478,Brooklyn,40.72563,-73.9556,Private room,85,286,1,69,61
26925980,Brooklyn,40.70685,-73.96663,Private room,82,286,1,47,65
14913197,Brooklyn,40.72948,-73.94918,Private room,56,287,1,178,0
21226783,Brooklyn,40.67234,-73.914,Private room,75,287,1,34,4
30018456,Brooklyn,40.64664,-73.95486,Private room,60,288,1,3,0
25551687,Brooklyn,40.71273,-73.94841,Private room,84,289,1,116,42
20754847,Brooklyn,40.6435,-73.94011,Private room,49,289,1,11,85
30132025,Brooklyn,40.64574,-73.94675,Private room,50,290,1,70,33
28991548,Brooklyn,40.71641,-73.95477,Private room,55,291,1,4,0
28524741,Brooklyn,40.67817,-73.98509,Private room,70,291,1,24,0
28129565,Brooklyn,40.66068,-73.9504,Private room,99,291,1,31,0
28202481,Brooklyn,40.66568,-73.95386,Private room,34,291,1,71,0
22489609,Brooklyn,40.64976,-74.00165,Private room,35,291,1,47,21
19388464,Brooklyn,40.65653,-73.95786,Private room,55,291,1,139,38
21503830,Brooklyn,40.66376,-73.94643,Private room,35,292,1,58,69
4572174,Brooklyn,40.68501,-73.92896,Private room,75,293,1,31,0
18194450,Brooklyn,40.67038,-73.93214,Private room,27,293,1,91,39
27551619,Brooklyn,40.68592,-73.92331,Private room,65,294,1,72,66
6105140,Brooklyn,40.68582,-73.94231,Private room,95,294,1,24,67
26514725,Brooklyn,40.69793,-73.96989,Private room,175,295,1,11,0
15663344,Brooklyn,40.72482,-73.95408,Private room,60,295,1,92,0
13246042,Brooklyn,40.69798,-73.92462,Private room,75,295,1,164,63
9388254,Brooklyn,40.71893,-73.95078,Private room,95,296,1,34,33
29561222,Brooklyn,40.6626,-73.87731,Private room,29,296,1,90,73
2641730,Brooklyn,40.65403,-73.95904,Private room,55,296,1,172,151
2524034,Brooklyn,40.64426,-73.99555,Private room,53,296,1,174,258
30047357,Brooklyn,40.59021,-73.948,Private room,55,297,1,78,8
25734716,Brooklyn,40.72536,-73.95581,Private room,102,297,1,45,69
1217318,Brooklyn,40.71024,-73.9517,Private room,75,297,1,426,92
21496794,Brooklyn,40.66308,-73.9482,Private room,80,298,1,38,159
4995739,Brooklyn,40.70213,-73.91472,Private room,49,299,1,48,55
19212378,Brooklyn,40.6921,-73.93746,Private room,110,300,1,176,41
18611605,Brooklyn,40.6697,-73.99357,Private room,77,300,1,83,333
19677579,Brooklyn,40.68533,-73.94231,Private room,60,301,1,1,0
14575253,Brooklyn,40.69485,-73.92948,Private room,81,301,1,10,0
26203807,Brooklyn,40.66733,-73.9535,Private room,55,301,1,11,0
20584333,Brooklyn,40.69342,-73.95877,Private room,60,301,1,23,0
25180598,Brooklyn,40.72754,-73.95674,Private room,105,301,1,28,22
6422875,Brooklyn,40.69271,-73.94353,Private room,70,301,1,439,61
27736075,Brooklyn,40.70908,-73.95006,Private room,78,301,1,48,63
24995898,Brooklyn,40.68845,-73.91878,Private room,60,301,1,61,165
22777530,Brooklyn,40.67582,-73.94054,Private room,47,302,1,5,0
26062892,Brooklyn,40.67771,-73.90969,Private room,58,302,1,35,0
26846116,Brooklyn,40.69307,-73.90541,Private room,65,302,1,37,0
24756139,Brooklyn,40.65517,-73.95827,Private room,55,303,1,59,71
29301889,Brooklyn,40.67636,-73.91932,Private room,99,305,1,5,9
27217819,Brooklyn,40.66957,-73.95764,Private room,75,305,1,40,164
14918238,Brooklyn,40.68624,-73.95528,Private room,60,305,1,247,250
26779327,Brooklyn,40.67723,-73.91618,Private room,54,306,1,23,0
20876208,Brooklyn,40.70544,-73.91828,Private room,59,306,1,109,68
18649351,Brooklyn,40.71039,-73.96139,Private room,400,307,1,47,0
23810398,Brooklyn,40.67825,-73.94748,Private room,65,309,1,57,29
17968140,Brooklyn,40.58092,-73.96139,Private room,57,310,1,1,37
10280549,Brooklyn,40.64396,-73.96328,Private room,60,310,1,155,127
28911697,Brooklyn,40.69677,-73.92688,Private room,57,311,1,1,0
27491585,Brooklyn,40.64003,-74.00315,Private room,45,311,1,8,0
24267208,Brooklyn,40.67952,-73.91296,Private room,70,312,1,115,47
4991895,Brooklyn,40.67067,-73.95693,Private room,70,312,1,73,64
25426781,Brooklyn,40.67731,-73.98138,Private room,75,313,1,68,30
16424684,Brooklyn,40.68089,-73.97965,Private room,75,313,1,3,94
28046416,Brooklyn,40.63989,-74.00321,Private room,45,314,1,7,0
27528620,Brooklyn,40.64039,-74.00252,Private room,45,314,1,8,0
28548195,Brooklyn,40.67974,-73.88374,Private room,45,314,1,17,0
22815783,Brooklyn,40.66884,-73.95957,Private room,40,314,1,153,4
29760740,Brooklyn,40.64049,-74.00255,Private room,40,315,1,5,0
8055508,Brooklyn,40.68917,-73.92901,Private room,69,315,1,325,52
10070294,Brooklyn,40.68273,-73.94786,Private room,55,316,1,20,82
29298335,Brooklyn,40.72097,-73.94052,Private room,99,317,1,15,0
28519623,Brooklyn,40.71601,-73.93962,Private room,105,317,1,107,40
23251395,Brooklyn,40.70468,-73.92481,Private room,41,318,1,105,41
17750513,Brooklyn,40.70961,-73.94635,Private room,45,318,1,131,67
19053614,Brooklyn,40.71118,-73.9608,Private room,400,318,1,54,110
23696695,Brooklyn,40.68486,-73.93822,Private room,70,319,1,2,0
27529325,Brooklyn,40.63889,-74.00244,Private room,40,319,1,11,0
29158675,Brooklyn,40.67737,-73.90935,Private room,75,319,1,69,0
3090922,Brooklyn,40.7152,-73.95445,Private room,75,321,1,68,31
26165195,Brooklyn,40.69966,-73.92295,Private room,40,322,1,88,59
21462551,Brooklyn,40.70121,-73.91986,Private room,85,323,1,117,0
19544478,Brooklyn,40.67313,-73.96254,Private room,100,323,1,8,63
27952988,Brooklyn,40.67724,-73.99797,Private room,75,323,1,25,123
14763255,Brooklyn,40.68683,-73.95004,Private room,50,324,1,35,19
23394849,Brooklyn,40.72107,-73.94316,Private room,70,325,1,46,0
21038471,Brooklyn,40.68873,-73.93881,Private room,58,325,1,154,60
18460756,Brooklyn,40.68717,-73.91708,Private room,50,326,1,107,0
19103622,Brooklyn,40.71842,-73.95808,Private room,65,326,1,149,42
2919578,Brooklyn,40.65387,-73.95973,Private room,45,326,1,117,151
29963540,Brooklyn,40.6988,-73.91388,Private room,85,329,1,2,0
29075468,Brooklyn,40.71168,-73.95626,Private room,67,329,1,20,0
28031654,Brooklyn,40.6932,-73.90639,Private room,65,329,1,26,0
14210928,Brooklyn,40.65345,-73.9566,Private room,91,330,1,1,0
24184615,Brooklyn,40.69461,-73.97225,Private room,90,330,1,24,0
8506013,Brooklyn,40.65217,-73.97315,Private room,35,330,1,5,8
16439426,Brooklyn,40.66973,-73.95634,Private room,41,330,1,8,68
29082165,Brooklyn,40.67872,-73.90967,Private room,90,330,1,79,164
22946348,Brooklyn,40.65222,-73.95016,Private room,35,332,1,5,0
25719044,Brooklyn,40.66242,-73.94417,Private room,48,333,1,131,0
4538019,Brooklyn,40.67061,-73.91672,Private room,30,333,1,142,27
16226066,Brooklyn,40.64832,-73.99913,Private room,66,334,1,113,38
1794250,Brooklyn,40.70683,-73.95375,Private room,65,334,1,11,51
20356479,Brooklyn,40.69072,-73.92531,Private room,80,335,1,4,0
19650084,Brooklyn,40.68244,-73.89489,Private room,29,335,1,66,17
28334760,Brooklyn,40.68701,-73.98495,Private room,70,336,1,64,26
22161395,Brooklyn,40.69129,-73.9523,Private room,70,336,1,112,66
16202083,Brooklyn,40.66122,-73.94867,Private room,75,337,1,3,0
28388724,Brooklyn,40.71272,-73.94104,Private room,71,338,1,9,0
23773431,Brooklyn,40.69389,-73.93472,Private room,45,339,1,5,0
26129308,Brooklyn,40.67982,-73.945,Private room,41,339,1,15,0
12366226,Brooklyn,40.69537,-73.93494,Private room,55,339,1,18,0
15482081,Brooklyn,40.69143,-73.94302,Private room,50,340,1,186,0
29630759,Brooklyn,40.64749,-73.99646,Private room,45,340,1,8,33
16027709,Brooklyn,40.7082,-73.94476,Private room,47,341,1,6,0
29779831,Brooklyn,40.68398,-73.94179,Private room,43,343,1,10,17
27425265,Brooklyn,40.61699,-74.01042,Private room,55,343,1,55,20
30184570,Brooklyn,40.7107,-73.95846,Private room,100,344,1,1,0
30253910,Brooklyn,40.71146,-73.95632,Private room,55,344,1,28,0
15481609,Brooklyn,40.69115,-73.94526,Private room,65,344,1,194,0
28368678,Brooklyn,40.68519,-73.98653,Private room,70,344,1,83,15
15482512,Brooklyn,40.69349,-73.94439,Private room,50,345,1,171,0
19964109,Brooklyn,40.66725,-73.88876,Private room,40,345,1,78,50
19859156,Brooklyn,40.70803,-73.9591,Private room,55,345,1,107,61
21440922,Brooklyn,40.70766,-73.92039,Private room,80,346,1,46,1
28369552,Brooklyn,40.68528,-73.98634,Private room,98,346,1,12,17
8251228,Brooklyn,40.67115,-73.91621,Private room,30,346,1,81,25
